source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
3834719395130048384,149.63709015956186,0.05048093665585849,1.7447493449092044,0.04042830330664476,0.8234365099960445,0.06427044371852543,15.191222,,,,NOT_AVAILABLE,,
3834713755838127104,149.48783566926016,0.6471508657409949,1.6869194290130238,0.8499693085979853,,,18.829374,1.2781067,,,NOT_AVAILABLE,,
3834722040829901824,149.6336448895991,0.22886901854476815,1.7924316149540112,0.19968579387473492,1.4709115592055895,0.24410403503943934,17.689249,2.046545,,,NOT_AVAILABLE,,
3834716332818769536,149.43065643636734,14.892022666458105,1.6823927713227531,31.808353183196026,,,20.656776,1.5605431,,,NOT_AVAILABLE,,
3834721933455895424,149.6192046031389,14.074724181026383,1.789633539132816,18.545957325330818,,,20.444464,1.8007431,,,NOT_AVAILABLE,,
3834528458063509120,149.7839129942969,31.00399766324933,1.641448030343633,63.41232052893939,,,20.664904,,,,NOT_AVAILABLE,,
3834531035044337920,149.70750308784542,0.4970516697518455,1.6797981122727266,0.5054622035358556,0.7048001276349566,0.5735879335279159,19.808212,1.8548107,,,NOT_AVAILABLE,,
3834712140930395776,149.51026308287686,0.19959900331379807,1.6136651668819342,0.20580944164054132,0.4532025318801253,0.1957616207584721,17.831125,1.4402714,,,NOT_AVAILABLE,,
3834730042354360576,149.40690873246672,0.8011785025778704,1.7932027184607586,0.9774272422849299,2.681724338220925,0.8908067696107486,19.873228,2.857376,,,NOT_AVAILABLE,,
3834532473858670080,149.81419617580346,0.8727320862271553,1.748107070862848,1.6119680697671517,,,18.620655,0.66047287,,,NOT_AVAILABLE,,
3834713824557856640,149.51273740132035,3.6327056043727595,1.7042909046480321,6.354277170816525,,,20.613428,,,,NOT_AVAILABLE,,
3834737738936524928,149.45058108775908,10.75873352160979,1.9042606162434692,12.113552037656998,,,20.74188,2.486868,,,NOT_AVAILABLE,,
3834526563983649024,149.76166720732752,0.09632161293671412,1.5907590022661129,0.10210843573407667,5.209015239831492,0.1458259227786989,17.093204,2.7660503,,,NOT_AVAILABLE,,
3834533470291083264,149.76392274970314,1.1251633063322297,1.7561973499444763,2.0414538637952764,,,18.570509,2.5407372,,,NOT_AVAILABLE,,
3834528659927663872,149.85140900671206,0.02693639809196933,1.658303629024861,0.02936566449103321,1.5061888325778823,0.03879275152675211,13.786361,0.8618221,,,NOT_AVAILABLE,5817.325,
3834718531841758464,149.59700099998378,0.18116401851992175,1.6816158471346074,0.15366558177415082,0.49861340680366106,0.2105904061559517,17.801546,0.9644623,,,NOT_AVAILABLE,,
3834515470082866560,149.94554644433472,0.13750078676019725,1.5807527144316489,0.1490951240925683,5.032785641082695,0.17643920817331774,17.46832,2.9803066,,,NOT_AVAILABLE,,
3834533401571606656,149.732353368718,0.6724699232028793,1.7570794493641348,0.5876029827131957,,,17.486622,1.9666061,,,NOT_AVAILABLE,,
3834739216404333824,149.4590526861872,2.3483092062272455,1.9129942639027588,4.258169047324495,,,20.621984,2.3218327,,,NOT_AVAILABLE,,
