Ra (deg),Dec (deg),Modulus (deg),angle (rad),x_err (deg),y_err (deg)
149.9821980628089,2.444899331071418,4.381478150751857e-06,-0.31140247999916854,4.17075005998413e-06,-1.3424584621724023e-06
150.31515200338245,2.556309445248274,5.695194237310408e-06,-0.5542162022998147,4.842698814400137e-06,-2.9972496715657826e-06
150.6511295823037,2.662780129618123,1.000714232343324e-06,-1.8922167721065657,-3.161402162277227e-07,-9.494652908337287e-07
149.4305699334725,2.3564623670688536,3.909719389593676e-06,-0.0058685260974489185,3.9096520652037725e-06,-2.2944158573068307e-08
150.3068293890872,2.5761450654398326,8.908332141104435e-06,-0.6455059245203617,7.115935659385286e-06,-5.359276185057382e-06
150.79137762290588,2.7934339018247667,6.995094671227605e-06,0.7424150442731554,5.1542513688218605e-06,4.7291693019424486e-06
149.8148228048328,2.8086757139853993,5.095002552375151e-06,-0.4330715735321747,4.624637085726135e-06,-2.1381727792757488e-06
149.83475774255817,2.4448320352291106,2.726817228737708e-06,1.4074116896289979,4.4354052874950867e-07,2.6905025549694983e-06
150.063974205845,2.888532383093809,5.219191810127437e-06,-0.14178881484954858,5.166816151813691e-06,-7.375459336600443e-07
150.48721710138196,2.5082039954214674,2.222644612098946e-06,0.47169058929889734,1.9799348649485182e-06,1.0099539604624397e-06
150.74155166482538,2.7637290150625913,5.416107959881717e-06,1.9161202884104962,-1.8333608409193403e-06,5.096372578616837e-06
149.41690389515426,2.125800111737201,5.956290430165776e-06,0.10392184651856004,5.924156141645653e-06,6.178751474905653e-07
150.0290876472383,2.7775868032697955,5.037531236025847e-06,0.33697009422012153,4.754224363523463e-06,1.6655544587962368e-06
149.7685841793035,1.9384797865437682,3.293496128647493e-06,-0.30712094553745417,3.1393865356221795e-06,-9.956751123585406e-07
149.82515882610465,2.7608222687562636,2.8411659180789086e-06,-1.0858755152238206,1.3243762566617079e-06,-2.5136131971414954e-06
149.46147615223106,2.178627051902355,3.5601741259017e-06,0.46868741652379403,3.176251965442134e-06,1.6081863258854412e-06
150.7157129037514,2.6750502986009157,2.5229813471027866e-06,1.2502918514007255,7.948536335788958e-07,2.3945025744431803e-06
149.69078072756176,2.0837928878830856,4.43755830011888e-06,-0.5307357772294843,3.827105047093937e-06,-2.246150178741857e-06
149.5741834650419,2.600027752043153,3.5441745257671875e-06,2.1487516752123654,-1.936226908583194e-06,2.9685347273655793e-06
150.15867754920035,2.2903516619925424,1.0067931371175128e-05,-0.2714966622561612,9.69914918869108e-06,-2.699953168150415e-06
149.474985615669,2.2628208271035812,2.515876995032415e-06,0.34325734987735546,2.3691092394528823e-06,8.467339993600831e-07
149.54362846131036,2.7388110554867175,1.6281262198610368e-06,0.8361494167957348,1.0913740027262975e-06,1.2081795288665376e-06
150.1289711702081,2.8166814283938884,4.508388111110249e-06,-0.09562562969709691,4.4877908749185735e-06,-4.3046071063201907e-07
149.9316910388793,2.262788192826154,3.579111697304979e-06,0.1775240405766997,3.522862186855491e-06,6.320463228348672e-07
149.5780013485635,2.0188482633938842,6.499690099679229e-06,0.3253050530255124,6.1588026483150315e-06,2.077287012181017e-06
150.29944419390543,2.541733605702585,6.838039432315123e-06,-0.4445326324348227,6.1734623386655585e-06,-2.940603004653042e-06
149.546299425505,1.9913790692919402,6.61030807664632e-06,-0.5588747593307591,5.604564819350344e-06,-3.505000150338944e-06
150.36083203778873,2.6997737578659438,5.145241827748069e-06,-0.18610443699555018,5.056396332747681e-06,-9.520344490532295e-07
149.58630709954366,2.4775595605875074,5.057900062825164e-07,0.8954527002701391,3.162024881930847e-07,3.9476514146485897e-07
149.67391625854353,2.6689036846678325,4.454535222009374e-06,0.37841644069469643,4.139380621381861e-06,1.645725407062315e-06
149.4342931467237,2.442575032984139,3.3537524792766732e-06,0.5594901683166971,2.8423918081443844e-06,1.7800181182359154e-06
149.77131021204102,2.430813377933677,4.121262205492598e-06,-0.29982637929006867,3.937403562304098e-06,-1.2172326622206242e-06
150.10305273636638,2.693712494287851,3.890138119125784e-06,0.5098584296993784,3.3953654963170266e-06,1.8985962531026246e-06
150.2149027937883,2.5034778216596307,6.268377246208984e-06,-0.3250934478047332,5.940045184615883e-06,-2.002103020704027e-06
150.4420013718588,2.860517630954882,6.467692685580705e-06,0.1654625175587133,6.379358751473774e-06,1.0652842790115358e-06
150.09930983390905,2.8120268567556397,4.638734099356711e-06,-0.15682841282707422,4.581805740144773e-06,-7.245068696093426e-07
150.39201764119653,2.718817262191168,2.62763757345585e-06,-0.5441885546848374,2.2480692223325605e-06,-1.3603911162007876e-06
149.76657055013607,1.8844417489204972,3.527085398876494e-06,0.4201625833895183,3.2203087982907164e-06,1.4387295279583157e-06
149.97860386568132,2.119689749195429,5.069368278654408e-06,0.633773395275543,4.084890292688215e-06,3.0020269887742757e-06
149.76131069817944,2.249490758659491,5.679370202281461e-06,0.0952899720187871,5.6536048589350685e-06,5.403683869253939e-07
